Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_AdRank,Yahoo!_AdRank
2017/10/1,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,"1,500",1,,"\1,780",,
2017/10/1,02_指名関連,SP,Listing,Google,-,-,"12,788",246,3,"\93,648",1.62,
2017/10/1,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,"51,160",51,,"\12,959",,
2017/10/1,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,"3,652",1,,\534,,
2017/10/1,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,"24,877",61,,"\3,539",,
2017/10/1,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,4日～7日,"2,752",5,,\539,,
2017/10/1,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,"66,581",77,1,"\14,963",,
2017/10/1,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,885,2,,\221,,
2017/10/1,04_海外での利用,PC,AT,GDN,CT,-,75,0,,\0,,
2017/10/1,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,"14,885",2,,\206,,
2017/10/1,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"6,443",10,,"\1,549",,
2017/10/1,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,"2,356",1,,\631,,
2017/10/1,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"28,953",4,,\904,,
2017/10/1,00_手数料無料,SP,RT,GDN,S2.コンテンツ離脱,-,"6,703",7,,"\1,394",,
2017/10/1,04_海外での利用,SP,AT,GDN,CT,-,118,0,,\0,,
2017/10/1,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,"10,707",10,,"\1,578",,
2017/10/1,00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,"2,926",1,,\302,,
2017/10/1,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,"1,417",1,,\730,,
2017/10/1,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,"2,237",0,,\0,,
2017/10/1,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,"4,424",1,,\127,,
2017/10/1,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,"19,739",64,,"\4,333",,
2017/10/1,04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,"106,075",171,,"\27,614",,
2017/10/1,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,"4,297",7,,\556,,
2017/10/1,04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,"104,764",137,,"\26,476",,
2017/10/1,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,"17,820",9,,"\2,413",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,"2,651",3,,\251,,
2017/10/1,02_指名関連,PC,Listing,Google,-,-,"4,488",96,,"\41,836",1.62,
2017/10/1,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,"13,852",8,,"\3,502",,
2017/10/1,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,"18,643",5,,"\1,261",,
2017/10/1,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,"41,431",9,,"\2,357",,
2017/10/1,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,722,3,,"\1,747",,
2017/10/1,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"10,976",15,,"\1,702",,
2017/10/1,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,"1,087",0,,\0,,
2017/10/1,00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,"4,143",7,,"\1,561",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"7,390",9,,"\1,138",,
2017/10/1,05_海外への送金,PC,Listing,Yahoo!,-,-,195,4,,"\1,010",,1.25
2017/10/1,05_海外への送金,SP,Listing,Yahoo!,-,-,183,4,,"\1,470",,1.06
2017/10/1,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,"1,272",2,,\539,,
2017/10/1,02_指名関連,SP,Listing,Yahoo!,-,-,"3,421",18,1,"\7,910",,1.7
2017/10/1,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,820,2,,\215,,
2017/10/1,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,"1,027",0,,\0,,
2017/10/1,00_手数料無料,SP,AT,GDN,-,-,3,0,,\0,,
2017/10/1,02_指名関連,PC,Listing,Yahoo!,-,-,"4,407",26,1,"\4,451",,2.41
2017/10/1,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,"1,038",1,,\8,,
2017/10/1,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,"9,549",20,,"\1,603",,
2017/10/1,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,"17,596",5,,"\1,127",,
2017/10/1,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,8日～15日,"7,379",18,,"\1,571",,
2017/10/1,06_外貨預金,SP,RT,GDN,S2.コンテンツ離脱,-,"69,134",94,,"\14,708",,
2017/10/1,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,586,0,,\0,,
2017/10/1,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,"10,783",5,,"\1,880",,
2017/10/1,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,"1,561",0,,\0,,
2017/10/1,06_外貨預金,PC,RT,GDN,S2.コンテンツ離脱,-,"19,915",12,,"\2,365",,
2017/10/1,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,"2,377",0,,\0,,
2017/10/1,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,"6,111",4,,"\1,478",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,290,2,,"\1,238",,
2017/10/1,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,16日～30日,"8,525",11,,\810,,
2017/10/1,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,16日～30日,"22,254",7,,"\1,577",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"4,858",5,,\646,,
2017/10/1,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,"38,043",13,,"\2,627",,
2017/10/1,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,"31,091",5,,"\1,409",,
2017/10/1,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,"11,616",27,,"\2,352",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,694,1,,\100,,
2017/10/1,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,31日～90日,"30,622",7,,"\1,484",,
2017/10/1,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,"2,702",5,,\952,,
2017/10/1,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,4日～7日,"2,461",2,,\287,,
2017/10/1,04_海外での利用,PC,RT,GDN,S1.TOPページ離脱,-,"38,479",22,,"\3,572",,
2017/10/1,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,31日～90日,"3,835",6,,\504,,
2017/10/1,03_口座開設一般,PC,Listing,Yahoo!,-,-,"4,718",16,,"\4,469",,2.55
2017/10/1,03_口座開設一般,SP,Listing,Yahoo!,-,-,"3,909",19,1,"\6,989",,1.93
2017/10/1,06_外貨預金,PC,AT,YDN,ST,-,"1,542",0,,\0,,
2017/10/1,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,"3,648",1,,\76,,
2017/10/1,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,"12,401",7,,"\1,777",,
2017/10/1,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,"32,713",82,,"\5,548",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,8日～15日,"2,478",3,,\193,,
2017/10/1,06_外貨預金,PC,Listing,Google,-,-,66,0,,\0,4.46,
2017/10/1,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,"34,879",34,,"\8,084",,
2017/10/1,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,"28,789",3,1,\545,,
2017/10/1,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,"13,810",3,,\810,,
2017/10/1,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,"2,934",0,,\0,,
2017/10/1,06_外貨預金,SP,Listing,Google,-,-,175,4,,\752,2.49,
2017/10/1,04_海外での利用,SP,RT,GDN,S1.TOPページ離脱,-,"7,686",10,,"\1,292",,
2017/10/1,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,922,1,,\542,,
2017/10/1,06_外貨預金,SP,AT,YDN,-,-,"18,944",44,,"\1,280",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,"2,351",7,,\455,,
2017/10/1,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,"11,285",6,,"\1,440",,
2017/10/1,06_外貨預金,PC,AT,YDN,-,-,"1,823",0,,\0,,
2017/10/1,01_指名,PC,Listing,Yahoo!,-,-,662,32,,"\1,511",,1.12
2017/10/1,06_外貨預金,SP,AT,YDN,ST,-,922,2,,\56,,
2017/10/1,01_指名,SP,Listing,Yahoo!,-,-,357,12,,"\2,808",,1.1
2017/10/1,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,"36,379",15,,"\2,743",,
2017/10/1,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,"10,026",0,,\0,,
2017/10/1,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"30,693",79,,"\7,523",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,361,1,,\37,,
2017/10/1,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,"1,717",2,,\281,,
2017/10/1,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,"4,902",1,,\306,,
2017/10/1,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,"4,422",5,,"\2,064",,
2017/10/1,00_手数料無料,PC,AT,YDN,-,-,"6,400",3,,\149,,
2017/10/1,06_外貨預金,PC,RT,GDN,S1.TOPページ離脱,-,"8,191",4,,"\1,135",,
2017/10/1,06_外貨預金,SP,RT,GDN,S1.TOPページ離脱,-,"6,682",2,,\280,,
2017/10/1,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,"2,895",2,,"\1,051",,
2017/10/1,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,"2,908",15,,"\1,526",,
2017/10/1,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,"8,353",12,1,"\2,656",,
2017/10/1,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,"11,299",1,,\388,,
2017/10/1,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,539,0,,\0,,
2017/10/1,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,1日～3日,"2,284",3,,\287,,
2017/10/1,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"25,610",15,,"\3,343",,
2017/10/1,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,"4,034",3,,"\1,115",,
2017/10/1,07_投資信託,PC,Listing,Google,-,-,69,0,,\0,3.5,
2017/10/1,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,"11,999",11,,"\2,939",,
2017/10/1,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,4日～7日,"20,571",7,,"\1,555",,
2017/10/1,07_投資信託,SP,Listing,Yahoo!,-,-,286,2,,\653,,3.28
2017/10/1,03_口座開設一般,SP,AT,GDN,-,-,15,0,,\0,,
2017/10/1,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,762,1,,\709,,
2017/10/1,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,"23,515",10,,"\3,270",,
2017/10/1,07_投資信託,PC,Listing,Yahoo!,-,-,631,0,,\0,,5.47
2017/10/1,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,4日～7日,"9,413",11,,"\1,429",,
2017/10/1,07_投資信託,SP,Listing,Google,-,-,293,1,,\338,2.45,
2017/10/1,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,"6,714",13,,\863,,
2017/10/1,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,"1,079",2,,"\2,810",,
2017/10/1,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,418,0,,\0,,
2017/10/1,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,"4,271",14,,"\1,152",,
2017/10/1,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"15,968",29,,"\3,190",,
2017/10/1,00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,297,0,,\0,,
2017/10/1,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,"3,905",1,,\193,,
2017/10/1,00_手数料無料,SP,AT,YDN,-,-,"29,084",52,,"\4,980",,
2017/10/1,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,"15,554",3,,"\1,248",,
2017/10/1,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,"24,242",2,,\727,,
2017/10/1,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,"26,746",7,,"\2,353",,
2017/10/1,05_海外への送金,SP,Listing,Google,-,-,684,24,,"\8,364",1.74,
2017/10/1,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,16日～30日,"3,198",7,,\901,,
2017/10/1,05_海外への送金,PC,Listing,Google,-,-,372,15,,"\7,092",2.27,
2017/10/1,00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,878,0,,\0,,
2017/10/1,06_外貨預金,SP,AT,GDN,-,-,83,0,,\0,,
2017/9/30,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,"5,051",3,,"\3,305",,
2017/9/30,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,"27,577",6,,"\1,386",,
2017/9/30,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,"4,505",0,,\0,,
2017/9/30,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,"1,507",2,,\800,,
2017/9/30,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,392,2,,"\1,328",,
2017/9/30,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"17,954",7,,"\1,988",,
2017/9/30,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,"11,727",16,,"\5,461",,
2017/9/30,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,"24,011",18,,"\3,238",,
2017/9/30,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,"20,524",5,,\473,,
2017/9/30,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,"10,062",17,,"\1,370",,
2017/9/30,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,"24,063",25,,"\6,102",,
2017/9/30,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,"2,850",9,,\529,,
2017/9/30,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,"1,663",0,,\0,,
2017/9/30,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,"1,057",1,,\134,,
2017/9/30,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,"13,810",13,,"\2,876",,
2017/9/30,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,"12,523",11,,"\4,949",,
2017/9/30,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,"3,469",13,,\973,,
2017/9/30,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,"44,562",13,,"\3,214",,
2017/9/30,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,538,0,,\0,,
2017/9/30,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"9,714",11,,"\1,062",,
2017/9/30,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,"28,342",2,,\610,,
2017/9/30,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,"3,768",4,,\382,,
2017/9/30,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,"1,628",2,,\320,,
2017/9/30,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,"6,592",13,,"\1,608",,
2017/9/30,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,777,0,,\0,,
2017/9/30,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,"1,136",3,,\379,,
2017/9/30,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,"21,925",9,,"\3,089",,
2017/9/30,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,8日～15日,"23,720",4,,"\1,310",,
2017/9/30,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,"4,700",9,,\767,,
2017/9/30,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,"28,349",11,,"\2,317",,
2017/9/30,04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,4日～7日,"5,984",14,,"\2,021",,
2017/9/30,04_海外での利用,SP,Listing,Yahoo!,-,-,345,2,,\292,,2.13
2017/9/30,04_海外での利用,SP,Listing,Google,-,-,930,26,,"\6,085",1.93,
2017/9/30,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,4日～7日,"18,193",6,,\995,,
2017/9/30,04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,"94,034",208,,"\25,352",,
2017/9/30,04_海外での利用,PC,Listing,Google,-,-,"1,669",17,,"\5,903",2.66,
2017/9/30,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"28,616",8,,"\1,930",,
2017/9/30,03_口座開設一般,SP,RT,GDN,S2.コンテンツ離脱,-,"51,915",88,,"\15,347",,
2017/9/30,04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,"95,390",155,,"\28,583",,
2017/9/30,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,"2,542",4,,\538,,
2017/9/30,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"16,256",32,,"\3,160",,
2017/9/30,04_海外での利用,PC,Listing,Yahoo!,-,-,529,4,,\600,,4.01
2017/9/30,03_口座開設一般,PC,RT,GDN,S2.コンテンツ離脱,-,"22,469",24,,"\5,284",,
2017/9/30,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,4日～7日,"21,174",1,,\385,,
2017/9/30,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,"31,545",5,,"\1,594",,
2017/9/30,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,"6,219",10,,"\1,333",,
2017/9/30,00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,"2,410",3,,"\1,234",,
2017/9/30,04_海外での利用,SP,AT,YDN,ST,-,"68,128",124,,"\3,784",,
2017/9/30,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,"2,989",0,,\0,,
2017/9/30,04_海外での利用,PC,AT,YDN,ST,-,"11,833",1,,\37,,
2017/9/30,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,"3,103",4,,"\1,688",,
2017/9/30,05_海外への送金,SP,Listing,Google,-,-,629,20,,"\6,360",1.65,
2017/9/30,03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,316,0,,\0,,
2017/9/30,00_手数料無料,PC,AT,YDN,-,-,"7,218",3,,\166,,
2017/9/30,00_手数料無料,SP,AT,YDN,-,-,"27,205",47,,"\5,231",,
2017/9/30,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,"47,102",51,,"\11,870",,
2017/9/30,06_外貨預金,SP,RT,GDN,S1.TOPページ離脱,-,"5,646",5,,\546,,
2017/9/30,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,"7,065",12,,"\4,721",,
2017/9/30,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,"38,367",5,,"\1,160",,
2017/9/30,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,"4,299",5,,"\3,490",,
2017/9/30,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"31,028",78,,"\7,817",,
2017/9/30,06_外貨預金,PC,RT,GDN,S1.TOPページ離脱,-,"5,771",0,,\0,,
2017/9/30,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,"58,364",91,,"\23,312",,
2017/9/30,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,4日～7日,"2,667",1,,\174,,
2017/9/30,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,8日～15日,"2,705",4,,\491,,
2017/9/30,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,"2,495",3,,\287,,
2017/9/30,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,"17,920",3,,"\1,303",,
2017/9/30,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,"31,043",88,,"\7,036",,
2017/9/30,01_指名,PC,Listing,Google,-,-,"1,017",84,1,"\7,291",1.02,
2017/9/30,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,"2,128",5,,\563,,
2017/9/30,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,16日～30日,"3,273",3,,\158,,
2017/9/30,01_指名,SP,Listing,Google,-,-,963,108,1,"\7,931",1.02,
2017/9/30,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,"32,012",12,,"\2,353",,
2017/9/30,05_海外への送金,PC,Listing,Google,-,-,409,12,,"\4,654",1.76,
2017/9/30,06_外貨預金,SP,AT,GDN,-,-,2,0,,\0,,
2017/9/30,03_口座開設一般,PC,RT,GDN,S1.TOPページ離脱,-,"6,026",0,,\0,,
2017/9/30,07_投資信託,SP,Listing,Google,-,-,257,2,,\331,2.48,
2017/9/30,03_口座開設一般,SP,RT,GDN,S1.TOPページ離脱,-,"3,401",0,,\0,,
2017/9/30,07_投資信託,PC,Listing,Yahoo!,-,-,15,0,,\0,,10.62
2017/9/30,07_投資信託,SP,Listing,Yahoo!,-,-,3,0,,\0,,1.7
2017/9/30,03_口座開設一般,SP,AT,YDN,-,-,"9,124",12,,\335,,
2017/9/30,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,390,1,,\674,,
2017/9/30,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,"3,837",1,,\978,,
2017/9/30,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,"3,421",6,,"\1,802",,
2017/9/30,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,999,0,,\0,,
2017/9/30,06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,"34,722",3,,"\1,061",,
2017/9/30,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,"11,311",2,,\106,,
2017/9/30,06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,"3,048",10,,"\1,252",,
2017/9/30,07_投資信託,PC,Listing,Google,-,-,66,1,,\121,3.47,
2017/9/30,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,"9,272",20,,"\1,856",,
2017/9/30,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,"12,340",3,,\719,,
2017/9/30,03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,1日～3日,"2,580",2,,\430,,
2017/9/30,00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,"10,530",1,,\338,,
2017/9/30,05_海外への送金,SP,Listing,Yahoo!,-,-,171,2,,\488,,1.79
2017/9/30,04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,"1,273",3,,"\2,131",,
2017/9/30,05_海外への送金,PC,Listing,Yahoo!,-,-,184,3,,"\1,330",,1.98
2017/9/30,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,"1,746",0,,\0,,
2017/9/30,00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,"3,540",1,,\204,,
2017/9/30,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,"11,313",10,,"\2,849",,
2017/9/30,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,604,1,,\64,,
2017/9/30,04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,"18,963",3,,\439,,
2017/9/30,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,"31,676",31,,"\6,536",,
2017/9/30,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,"15,177",6,,\964,,
2017/9/30,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,"7,006",10,,\856,,
2017/9/30,04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,730,1,,\233,,
2017/9/30,06_外貨預金,PC,AT,YDN,-,-,"3,994",0,,\0,,
2017/9/30,06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,978,2,,\630,,
2017/9/30,00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,"21,586",6,,"\1,088",,
2017/9/30,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,868,0,,\0,,
2017/9/30,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,"19,064",50,,"\3,845",,
2017/9/30,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,"2,311",7,,\398,,
2017/9/30,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,"27,586",12,,"\3,463",,
2017/9/30,06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,"4,002",1,,"\3,820",,
2017/9/30,06_外貨預金,SP,AT,YDN,-,-,"32,524",51,,"\1,592",,
2017/9/30,06_外貨預金,SP,Listing,Google,-,-,135,8,,"\1,524",3.04,
2017/9/30,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,"5,906",12,,\901,,
2017/9/30,01_指名,PC,Listing,Yahoo!,-,-,768,44,,"\2,795",,1.04
2017/9/30,06_外貨預金,PC,Listing,Google,-,-,77,2,,\206,3.8,
2017/9/30,00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,257,1,,\88,,
2017/9/30,06_外貨預金,PC,AT,YDN,ST,-,"3,606",0,,\0,,
2017/9/30,06_外貨預金,SP,AT,YDN,ST,-,"1,848",3,,\72,,
