Day,Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Impressions,Clicks,CV,Media Cost Margin,Google_AdRank,Yahoo!_AdRank
2017/12/28,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,708 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,3 ,0 ,,3 ,,
2017/12/28,03_口座開設一般,SP,Listing,Yahoo!,,,59 ,0 ,,0 ,,2 
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,3725 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,Listing,Yahoo!,-,-,2075 ,10 ,,1862 ,,2 
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,803 ,2 ,,871 ,,
2017/12/28,03_口座開設一般,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,55 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,696 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,405 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,193 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,Listing,Yahoo!,,,43 ,0 ,,0 ,,3 
2017/12/28,03_口座開設一般,PC,Listing,Yahoo!,-,-,1704 ,10 ,,2341 ,,3 
2017/12/28,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,502 ,1 ,,500 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,211 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,22 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,15 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,76 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,2244 ,5 ,,721 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,750 ,2 ,,759 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,377 ,1 ,,371 ,,
2017/12/28,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,1035 ,2 ,,230 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,640 ,1 ,,30 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日,4994 ,4 ,,584 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,322 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,1777 ,7 ,,1827 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,273 ,0 ,,0 ,,
2017/12/28,01_指名,PC,Listing,Google,,,56 ,4 ,,646 ,1 ,
2017/12/28,01_指名,PC,Listing,Yahoo!,-,-,1530 ,86 ,2 ,4128 ,,1 
2017/12/28,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,36 ,1 ,,232 ,,
2017/12/28,01_指名,PC,Listing,Google,-,-,1806 ,134 ,1 ,19709 ,1 ,
2017/12/28,01_指名,SP,Listing,Google,-,-,1478 ,168 ,1 ,11890 ,1 ,
2017/12/28,01_指名,SP,Listing,Google,,,79 ,8 ,,515 ,1 ,
2017/12/28,01_指名,SP,Listing,Yahoo!,-,-,585 ,13 ,,1562 ,,1 
2017/12/28,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,965 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,161 ,1 ,,340 ,,
2017/12/28,04_海外での利用,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,127 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1333 ,6 ,,1400 ,,
2017/12/28,03_口座開設一般,SP,Listing,Google,,,502 ,19 ,1 ,3839 ,2 ,
2017/12/28,03_口座開設一般,PC,Listing,Google,-,-,2275 ,62 ,3 ,23101 ,2 ,
2017/12/28,03_口座開設一般,PC,Listing,Google,,,311 ,3 ,,773 ,3 ,
2017/12/28,03_口座開設一般,SP,Listing,Google,-,-,6529 ,299 ,1 ,64633 ,2 ,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,7803 ,6 ,,752 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,1399 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,302 ,0 ,,0 ,,
2017/12/28,02_指名関連,PC,Listing,Google,-,-,754 ,8 ,,3180 ,2 ,
2017/12/28,02_指名関連,PC,Listing,Yahoo!,,,266 ,1 ,,43 ,,2 
2017/12/28,02_指名関連,PC,Listing,Google,,,3065 ,75 ,,20484 ,2 ,
2017/12/28,02_指名関連,PC,Listing,Yahoo!,-,-,594 ,9 ,,215 ,,2 
2017/12/28,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1738 ,0 ,,0 ,,
2017/12/28,02_指名関連,SP,Listing,Yahoo!,-,-,557 ,3 ,,127 ,,2 
2017/12/28,02_指名関連,SP,Listing,Yahoo!,,,112 ,2 ,1 ,86 ,,2 
2017/12/28,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,283 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,305 ,1 ,,299 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,482 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,4115 ,24 ,,4423 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,632 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,152 ,0 ,,0 ,,
2017/12/28,02_指名関連,SP,Listing,Google,,,8445 ,159 ,,38383 ,2 ,
2017/12/28,02_指名関連,SP,Listing,Google,-,-,4742 ,68 ,2 ,25205 ,2 ,
2017/12/28,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,116 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,1137 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,934 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,773 ,2 ,,830 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,292 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,77 ,0 ,,64 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,278 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,103 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,577 ,0 ,,0 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,201 ,0 ,,0 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日,190 ,0 ,,0 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,222 ,1 ,,46 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,41 ,0 ,,33 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,145 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,246 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,25 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,122 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,409 ,3 ,,453 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2022 ,10 ,,2073 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,942 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,399 ,3 ,,408 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,197 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,892 ,8 ,,796 ,,
2017/12/28,06_外貨預金,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,41 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,58 ,0 ,,0 ,,
2017/12/28,06_外貨預金,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,23 ,0 ,,0 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,173 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,808 ,3 ,,790 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,883 ,1 ,,41 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2070 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,8 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,6 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,465 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,80 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,2日～3日,186 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,412 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,364 ,3 ,,318 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,908 ,1 ,,500 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,695 ,3 ,,722 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,912 ,2 ,,278 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,30 ,0 ,,25 ,,
2017/12/28,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,33 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,1 ,0 ,,1 ,,
2017/12/28,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,301 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,37 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,362 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,29 ,0 ,,24 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2153 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,652 ,1 ,,29 ,,
2017/12/28,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,640 ,1 ,,650 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,371 ,3 ,,388 ,,
2017/12/28,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,1547 ,3 ,,241 ,,
2017/12/28,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,628 ,1 ,,120 ,,
2017/12/28,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,4103 ,7 ,,1418 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,1102 ,2 ,,196 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,631 ,0 ,,0 ,,
2017/12/28,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1958 ,1 ,,41 ,,
2017/12/28,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,180 ,0 ,,0 ,,
2017/12/28,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,3956 ,0 ,,0 ,,
2017/12/28,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,216 ,0 ,,0 ,,
2017/12/28,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,1007 ,7 ,,1063 ,,
2017/12/28,01_指名,SP,Listing,Y!PSD,-,-,238 ,2 ,,8064 ,,
2017/12/28,01_指名,PC,Listing,Y!PSD,-,-,546 ,19 ,,8064 ,,
2017/12/27,03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,3513 ,4 ,,400 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,3745 ,3 ,,1335 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,949 ,1 ,,474 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,1090 ,3 ,,1066 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,107 ,0 ,,0 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2612 ,0 ,,0 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,396 ,1 ,,149 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,796 ,2 ,,154 ,,
2017/12/27,03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,1724 ,1 ,,91 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,236 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,342 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,875 ,3 ,,409 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,152 ,1 ,,664 ,,
2017/12/27,03_口座開設一般,SP,Listing,Google,,,1704 ,45 ,,14664 ,2 ,
2017/12/27,03_口座開設一般,SP,Listing,Google,-,-,10088 ,391 ,3 ,132468 ,2 ,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,471 ,0 ,,151 ,,
2017/12/27,03_口座開設一般,PC,Listing,Google,,,789 ,8 ,,2834 ,2 ,
2017/12/27,03_口座開設一般,PC,Listing,Google,-,-,4097 ,98 ,,47520 ,2 ,
2017/12/27,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,1563 ,2 ,,127 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1229 ,0 ,,434 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,3482 ,0 ,,0 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,1612 ,7 ,,1554 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,357 ,1 ,,104 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日,4494 ,7 ,,4192 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,563 ,0 ,,0 ,,
2017/12/27,01_指名,PC,Listing,Google,-,-,1803 ,121 ,,17576 ,1 ,
2017/12/27,01_指名,PC,Listing,Google,,,32 ,2 ,1 ,277 ,1 ,
2017/12/27,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,333 ,0 ,,0 ,,
2017/12/27,01_指名,SP,Listing,Google,,,45 ,2 ,,256 ,1 ,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,1987 ,1 ,,338 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1064 ,4 ,,1076 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,600 ,2 ,,1076 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,47 ,0 ,,39 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,2日～3日,472 ,0 ,,0 ,,
2017/12/27,01_指名,SP,Listing,Google,-,-,1388 ,143 ,,11681 ,1 ,
2017/12/27,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,1257 ,1 ,,90 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日,11283 ,13 ,,3490 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,990 ,1 ,,462 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,2333 ,3 ,,982 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2252 ,0 ,,0 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2136 ,2 ,,521 ,,
2017/12/27,06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,1500 ,1 ,,338 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1835 ,5 ,,1152 ,,
2017/12/27,06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,2061 ,1 ,,115 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,1843 ,1 ,,612 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,784 ,1 ,,249 ,,
2017/12/27,06_外貨預金,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,19 ,0 ,,0 ,,
2017/12/27,06_外貨預金,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,22 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,366 ,0 ,,100 ,,
2017/12/27,03_口座開設一般,SP,AT,GDN,-,-,26271 ,32 ,,2377 ,,
2017/12/27,01_指名,SP,Listing,Y!PSD,-,-,311 ,3 ,,8064 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,7069 ,7 ,,1560 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,1319 ,1 ,,142 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,333 ,0 ,,107 ,,
2017/12/27,03_口座開設一般,PC,AT,GDN,-,-,35629 ,31 ,,3605 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,2394 ,5 ,,1131 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,95 ,0 ,,0 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,598 ,0 ,,0 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,12708 ,2 ,,174 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,7627 ,4 ,,869 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,130 ,0 ,,0 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,7110 ,12 ,,774 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,792 ,1 ,,294 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,653 ,4 ,,647 ,,
2017/12/27,03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,6404 ,5 ,,2810 ,,
2017/12/27,03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,2315 ,3 ,,530 ,,
2017/12/27,06_外貨預金,PC,AT,GDN,-,-,1115 ,0 ,,0 ,,
2017/12/27,06_外貨預金,SP,AT,GDN,-,-,6683 ,11 ,,862 ,,
2017/12/27,01_指名,PC,Listing,Y!PSD,-,-,605 ,13 ,,8064 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,415 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,101 ,1 ,,766 ,,
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,577 ,0 ,,547 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,70 ,1 ,,125 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,162 ,0 ,,0 ,,
2017/12/27,02_指名関連,SP,Listing,Yahoo!,-,-,27541 ,35 ,,13794 ,,2 
2017/12/27,02_指名関連,SP,Listing,Yahoo!,,,2468 ,5 ,,1784 ,,2 
2017/12/27,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,679 ,0 ,,0 ,,
2017/12/27,02_指名関連,PC,Listing,Yahoo!,-,-,23598 ,54 ,,24137 ,,2 
2017/12/27,02_指名関連,PC,Listing,Yahoo!,,,2209 ,19 ,,5863 ,,2 
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,1661 ,2 ,,559 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,203 ,1 ,,316 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1595 ,3 ,,770 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,6834 ,3 ,,311 ,,
2017/12/27,04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱_STEP2,-,8421 ,8 ,,3162 ,,
2017/12/27,04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱_STEP2,-,4075 ,2 ,,709 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2587 ,4 ,,268 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,457 ,0 ,,165 ,,
2017/12/27,03_口座開設一般,SP,Listing,Yahoo!,,,2798 ,7 ,,3827 ,,2 
2017/12/27,03_口座開設一般,SP,Listing,Yahoo!,-,-,11361 ,46 ,,24881 ,,2 
2017/12/27,03_口座開設一般,SP,RT,GDN,S5.申込フォーム離脱_STEP3,-,28 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,159 ,0 ,,0 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,997 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,503 ,0 ,,0 ,,
2017/12/27,03_口座開設一般,PC,RT,GDN,S5.申込フォーム離脱_STEP3,-,79 ,0 ,,0 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,515 ,1 ,,46 ,,
2017/12/27,03_口座開設一般,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,4614 ,10 ,,2061 ,,
2017/12/27,06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,1939 ,3 ,,343 ,,
2017/12/27,03_口座開設一般,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2476 ,1 ,,68 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,392 ,3 ,,154 ,,
2017/12/27,03_口座開設一般,PC,Listing,Yahoo!,-,-,11028 ,65 ,,29054 ,,3 
2017/12/27,03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1050 ,1 ,,76 ,,
2017/12/27,03_口座開設一般,PC,Listing,Yahoo!,,,1490 ,2 ,,1757 ,,3 
2017/12/27,04_海外での利用,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,516 ,4 ,,455 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,1811 ,1 ,,228 ,,
2017/12/27,01_指名,PC,Listing,Yahoo!,-,-,1629 ,88 ,,6112 ,,1 
2017/12/27,06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,506 ,0 ,,0 ,,
2017/12/27,06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,1766 ,0 ,,265 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2044 ,4 ,,1550 ,,
2017/12/27,01_指名,SP,Listing,Yahoo!,-,-,688 ,14 ,,2302 ,,1 
2017/12/27,04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,4987 ,7 ,,4547 ,,
2017/12/27,04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,14068 ,14 ,,1692 ,,
2017/12/27,04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,657 ,0 ,,0 ,,
2017/12/27,06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,3253 ,2 ,,83 ,,
2017/12/27,06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,3872 ,1 ,,130 ,,
2017/12/27,04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,1603 ,1 ,,77 ,,
