Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/29,3457,13,,986
03_口座開設一般,SP,RT,GDN,S2.コンテンツ離脱,-,2017/9/29,44852,70,,9760
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/29,687,1,,208
04_海外での利用,PC,AT,YDN,ST,-,2017/9/29,35277,14,,553
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/29,2710,2,,197
04_海外での利用,SP,AT,YDN,ST,-,2017/9/29,68788,112,,3408
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/29,38193,8,,1613
04_海外での利用,SP,Listing,Yahoo!,-,-,2017/9/29,1302,2,,270
04_海外での利用,SP,Listing,Google,-,-,2017/9/29,1064,19,,3448
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,39157,26,,6257
06_外貨預金,PC,RT,GDN,S2.コンテンツ離脱,-,2017/9/29,21271,14,,2652
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/9/29,1541,3,,624
04_海外での利用,PC,Listing,Yahoo!,-,-,2017/9/29,2738,5,,827
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,64097,70,,15943
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/29,881,4,,571
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/29,36462,4,,926
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/29,15609,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/29,4451,5,,608
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,8日～15日,2017/9/29,2819,0,,0
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/29,3057,2,,163
04_海外での利用,PC,Listing,Google,-,-,2017/9/29,1855,13,,4652
06_外貨預金,SP,RT,GDN,S2.コンテンツ離脱,-,2017/9/29,51741,88,,12206
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,8日～15日,2017/9/29,30383,3,,884
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/29,5689,1,,82
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/29,32895,13,,2788
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/29,5763,6,,1963
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/29,1439,2,,1458
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/29,5757,15,,2299
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/29,3995,8,,500
05_海外への送金,SP,Listing,Yahoo!,-,-,2017/9/29,193,3,,745
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,2017/9/29,11771,3,,991
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/9/29,13698,13,,4732
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/29,367,0,,0
05_海外への送金,PC,Listing,Yahoo!,-,-,2017/9/29,331,4,,1097
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/29,724,1,,223
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/29,24560,8,,2022
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/29,2128,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/29,830,3,,1457
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/9/29,10440,14,,1783
01_指名,PC,Listing,Yahoo!,-,-,2017/9/29,1473,62,,5474
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/29,7525,13,,1136
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/9/29,3965,1,,151
01_指名,SP,Listing,Yahoo!,-,-,2017/9/29,647,18,1,2040
00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,2017/9/29,1049,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/29,837,1,,1800
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/29,2719,13,,740
06_外貨預金,PC,AT,YDN,-,-,2017/9/29,12003,0,,0
02_指名関連,SP,Listing,Yahoo!,-,-,2017/9/29,6614,26,,7961
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/29,65384,8,,1813
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/29,28093,5,,1108
06_外貨預金,SP,Listing,Google,-,-,2017/9/29,197,2,,355
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/29,36130,7,,1772
02_指名関連,PC,Listing,Yahoo!,-,-,2017/9/29,9323,37,,7231
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/29,7606,10,,1198
06_外貨預金,SP,AT,YDN,ST,-,2017/9/29,2215,3,,68
00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/29,252,0,,0
04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,2017/9/29,100077,120,,19169
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,2017/9/29,23737,3,,640
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,17415,16,,4756
06_外貨預金,SP,AT,YDN,-,-,2017/9/29,18776,50,,1570
04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,2017/9/29,74034,197,,22966
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,21870,27,,6498
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/29,8567,19,,1576
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,8日～15日,2017/9/29,6173,12,,1487
06_外貨預金,PC,Listing,Google,-,-,2017/9/29,123,1,,313
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/29,1972,2,,2384
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/29,24711,10,,1241
03_口座開設一般,SP,Listing,Yahoo!,-,-,2017/9/29,5199,21,,6030
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,14723,10,,2717
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,27884,26,,5495
03_口座開設一般,PC,Listing,Yahoo!,-,-,2017/9/29,8391,17,,6089
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/29,5379,11,,1044
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/29,5404,18,,1246
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/29,4276,9,,673
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/29,3042,0,,0
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,2941,6,,1166
03_口座開設一般,PC,RT,GDN,S1.TOPページ離脱,-,2017/9/29,8311,1,,397
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/29,26273,10,,3298
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/29,8773,11,,796
03_口座開設一般,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/29,2978,3,,419
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/29,55553,14,,2737
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/29,17262,5,,906
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/29,14572,6,,1936
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/29,37886,1,,388
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/29,2493,2,,336
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/29,2547,4,,1046
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/29,1327,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/29,718,5,,514
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/29,2934,0,,0
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/29,3103,1,,128
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/29,8632,25,,2528
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/29,3500,3,,284
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/29,757,5,,2509
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/29,535,2,,4122
04_海外での利用,SP,AT,GDN,CT,-,2017/9/29,3,0,,0
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/29,1272,0,,0
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/29,30909,6,,1759
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/29,16131,7,,1691
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/29,7358,12,,1109
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/29,14174,49,,3780
07_投資信託,PC,Listing,Yahoo!,-,-,2017/9/29,4,0,,0
07_投資信託,PC,Listing,Google,-,-,2017/9/29,88,0,,0
07_投資信託,SP,Listing,Google,-,-,2017/9/29,301,6,,2338
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/29,379,0,,0
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/29,23439,52,,4506
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/29,2580,2,,2053
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/29,25524,7,,1157
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/29,651,0,,0
07_投資信託,SP,Listing,Yahoo!,-,-,2017/9/29,3,1,,482
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/29,44998,14,,2983
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/29,1039,0,,0
02_指名関連,SP,Listing,Yahoo!,-,-,2017/9/28,6447,34,,9704
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/28,645,0,,0
06_外貨預金,PC,AT,YDN,-,-,2017/9/28,30247,1,,29
06_外貨預金,SP,Listing,Google,-,-,2017/9/28,209,4,,600
06_外貨預金,SP,AT,YDN,-,-,2017/9/28,19136,30,,904
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/28,30708,10,,2468
06_外貨預金,PC,Listing,Google,-,-,2017/9/28,155,4,,839
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,13708,13,,2162
02_指名関連,PC,Listing,Yahoo!,-,-,2017/9/28,8757,44,,7727
06_外貨預金,SP,AT,YDN,ST,-,2017/9/28,2016,3,,49
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/28,614,2,,235
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/28,1243,3,,434
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,24057,6,,1506
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,18149,19,,3665
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/28,2098,2,,2519
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/28,16462,2,1,528
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/28,420,0,,0
06_外貨預金,PC,AT,YDN,ST,-,2017/9/28,20103,2,,110
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/28,482,1,,47
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/28,10098,32,,3272
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/28,3690,2,,142
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/28,3487,12,,937
04_海外での利用,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/28,5458,6,,935
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/28,49843,6,,1630
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,2231,2,,304
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,1035,2,,169
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/9/28,6662,2,,389
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,4972,11,,776
05_海外への送金,SP,Listing,Yahoo!,-,-,2017/9/28,190,2,,1048
05_海外への送金,PC,Listing,Yahoo!,-,-,2017/9/28,283,4,,1518
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/28,14209,27,,3182
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,9914,8,,1648
03_口座開設一般,SP,AT,YDN,-,-,2017/9/28,14359,12,,360
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,41493,9,,2726
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/28,3352,2,,569
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/28,8111,13,,1462
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,7579,16,,2416
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/9/28,4845,11,,1409
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/28,919,2,,970
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,847,1,,2107
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/28,30693,11,,2166
03_口座開設一般,SP,Listing,Google,-,-,2017/9/28,8596,373,4,103483
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/28,38676,9,,2533
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/28,4932,13,,859
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,23816,23,,3947
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,4788,5,,2015
03_口座開設一般,PC,Listing,Google,-,-,2017/9/28,3376,69,1,28607
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,11745,3,,750
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/28,30211,7,,2261
04_海外での利用,SP,AT,GDN,CT,-,2017/9/28,12,0,,0
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/28,17526,45,,3632
04_海外での利用,PC,AT,GDN,CT,-,2017/9/28,3,0,,0
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/28,82289,15,,3599
00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/28,491,0,,0
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/28,20427,5,,1156
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/28,37528,11,,2700
00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,2017/9/28,1867,1,,307
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/28,3100,0,,0
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,11587,14,,3306
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,2017/9/28,4084,1,,288
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,3354,6,,841
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,55785,12,,3970
00_手数料無料,SP,AT,YDN,-,-,2017/9/28,26621,49,,4739
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/28,7292,15,,1538
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/28,27555,5,,1439
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/28,2883,1,,332
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,2299,2,,510
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/28,898,1,,313
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/28,3466,11,,1470
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/28,6881,0,,0
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,20166,52,,3650
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,3028,0,,0
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/28,2892,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/28,23957,7,,2412
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/28,27699,70,,6361
00_手数料無料,SP,RT,GDN,S2.コンテンツ離脱,-,2017/9/28,7704,16,,1912
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,438,0,,0
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,30408,10,,2186
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/28,22376,10,,1694
00_手数料無料,PC,AT,YDN,-,-,2017/9/28,26487,5,,252
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,2017/9/28,14010,2,,504
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,16486,19,,6008
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,16日～30日,2017/9/28,9639,13,,1506
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/28,746,3,,1984
07_投資信託,PC,Listing,Google,-,-,2017/9/28,128,1,,540
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,433,1,,92
07_投資信託,SP,Listing,Yahoo!,-,-,2017/9/28,470,0,,0
07_投資信託,SP,Listing,Google,-,-,2017/9/28,318,10,,3059
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,1167,1,,451
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/28,56133,9,,2052
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/28,2342,0,,0
07_投資信託,PC,Listing,Yahoo!,-,-,2017/9/28,608,2,,644
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/28,1393,2,,127
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/28,2033,1,,3318
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,910,0,,0
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/28,2316,2,,409
02_指名関連,SP,Listing,Google,-,-,2017/9/28,16759,344,6,115265
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,4日～7日,2017/9/28,25689,3,,1195
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,2017/9/28,24543,3,,652
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,971,0,,0
02_指名関連,PC,Listing,Google,-,-,2017/9/28,5557,122,,54828
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,2017/9/28,49813,7,,1795
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/28,4959,2,,1336
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/28,1113,0,,0
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,2017/9/28,3188,14,,4624
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,2017/9/28,1541,8,,1745
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,57948,85,,13483
06_外貨預金,SP,AT,GDN,-,-,2017/9/28,3,0,,0
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,2017/9/28,4696,0,,0
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,2017/9/28,6995,3,,538
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,4日～7日,2017/9/28,1672,3,,389
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,2017/9/28,33541,46,,7703
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/28,930,3,,1268
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,2017/9/28,576,0,,0
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,2017/9/28,2761,2,,204
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/28,4347,0,,0
06_外貨預金,PC,AT,GDN,-,-,2017/9/28,1,0,,0
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,2017/9/28,17329,2,,678
03_口座開設一般,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/28,3288,5,,1002
00_手数料無料,PC,RT,GDN,S2.コンテンツ離脱,-,2017/9/28,5913,9,,1715
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,2017/9/28,15354,1,,416
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/28,33256,18,,2482
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,2017/9/28,17616,66,,3914
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,2017/9/28,1495,1,,199
05_海外への送金,SP,Listing,Google,-,-,2017/9/28,1079,29,,9751
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/28,8431,13,,1205
03_口座開設一般,PC,RT,GDN,S1.TOPページ離脱,-,2017/9/28,8891,9,,1304
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,2017/9/28,5490,4,,1103
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,2017/9/28,59276,14,,3692
05_海外への送金,PC,Listing,Google,-,-,2017/9/28,1000,28,,10528
06_外貨預金,SP,RT,GDN,S1.TOPページ離脱,-,2017/9/28,5572,3,,361
03_口座開設一般,SP,Listing,Yahoo!,-,-,2017/9/28,5223,28,,8844
06_外貨預金,PC,RT,GDN,S1.TOPページ離脱,-,2017/9/28,7774,1,,178
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,2017/9/28,30592,5,,1522
03_口座開設一般,SP,AT,GDN,-,-,2017/9/28,1,0,,0
03_口座開設一般,PC,Listing,Yahoo!,-,-,2017/9/28,8227,16,,4075
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,46258,15,,5068
06_外貨預金,PC,Listing,Yahoo!,-,-,2017/9/28,448,1,,918
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,2017/9/28,8916,15,,1702
06_外貨預金,SP,Listing,Yahoo!,-,-,2017/9/28,542,1,,216
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,2017/9/28,6112,7,,414
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/28,1030,3,,425
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,2017/9/28,6190,3,,2657
